datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 20:02:47 UTC 2023,37,155732,19.76 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:02:48 UTC 2023,37,157324,19.85 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:02:49 UTC 2023,37,154690,21.05 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:02:51 UTC 2023,37,152948,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1363200
Sun Nov 26 20:02:53 UTC 2023,37,151498,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:02:54 UTC 2023,37,152787,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),576000
Sun Nov 26 20:02:56 UTC 2023,37,153083,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:02:57 UTC 2023,37,174391,27.12 KB (0.00 bytes is purgeable),4.21 MB (136.12 KB is purgeable),1363200
Sun Nov 26 20:02:59 UTC 2023,37,174456,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),576000
Sun Nov 26 20:03:00 UTC 2023,37,174242,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1516800
Sun Nov 26 20:03:02 UTC 2023,37,173386,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),576000
Sun Nov 26 20:03:03 UTC 2023,37,173067,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1516800
Sun Nov 26 20:03:05 UTC 2023,37,176362,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),576000
Sun Nov 26 20:03:06 UTC 2023,37,172890,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:07 UTC 2023,37,175914,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:09 UTC 2023,29,175805,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:10 UTC 2023,29,174584,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:12 UTC 2023,29,174653,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:13 UTC 2023,29,174668,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:15 UTC 2023,29,174625,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:16 UTC 2023,29,174689,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:18 UTC 2023,29,174625,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1516800
Sun Nov 26 20:03:19 UTC 2023,29,172811,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:21 UTC 2023,29,177837,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:22 UTC 2023,29,178704,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:24 UTC 2023,29,180390,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:25 UTC 2023,29,183174,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:27 UTC 2023,29,174182,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:28 UTC 2023,29,174110,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:30 UTC 2023,29,174142,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:32 UTC 2023,29,174094,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:33 UTC 2023,29,174150,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:35 UTC 2023,29,172034,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:36 UTC 2023,29,172022,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:38 UTC 2023,29,172056,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:39 UTC 2023,29,172044,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:40 UTC 2023,29,171676,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:42 UTC 2023,29,171704,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:43 UTC 2023,29,171673,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:45 UTC 2023,29,171703,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:03:46 UTC 2023,29,170765,27.12 KB (0.00 bytes is purgeable),4.18 MB (102.09 KB is purgeable),1804800
