datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 10:55:16 UTC 2023,31,160908,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 10:55:17 UTC 2023,31,153405,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:19 UTC 2023,31,184117,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:20 UTC 2023,31,153031,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:22 UTC 2023,31,152305,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:23 UTC 2023,31,150648,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:25 UTC 2023,31,151087,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:26 UTC 2023,31,151274,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:28 UTC 2023,31,150770,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:29 UTC 2023,31,150767,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:30 UTC 2023,31,152641,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:32 UTC 2023,31,151936,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:33 UTC 2023,31,152157,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:34 UTC 2023,31,152168,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:36 UTC 2023,31,151889,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:37 UTC 2023,31,151885,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:39 UTC 2023,31,151793,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:40 UTC 2023,31,152089,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:42 UTC 2023,31,152077,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:43 UTC 2023,31,151517,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:44 UTC 2023,31,151489,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:46 UTC 2023,31,151677,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:47 UTC 2023,31,150817,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:49 UTC 2023,31,150845,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:50 UTC 2023,31,150817,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:51 UTC 2023,31,150801,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:53 UTC 2023,31,150805,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:54 UTC 2023,31,150795,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:56 UTC 2023,31,150779,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:55:57 UTC 2023,31,150776,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:55:59 UTC 2023,31,150764,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:00 UTC 2023,31,150775,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:01 UTC 2023,31,150764,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:03 UTC 2023,31,150792,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:04 UTC 2023,31,150764,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:06 UTC 2023,31,150795,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:07 UTC 2023,31,150724,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:08 UTC 2023,31,150736,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:56:10 UTC 2023,31,150740,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:11 UTC 2023,31,150736,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:13 UTC 2023,31,150739,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:56:14 UTC 2023,31,150736,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:15 UTC 2023,31,150922,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:17 UTC 2023,31,150947,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:18 UTC 2023,31,150990,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:20 UTC 2023,31,150780,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:21 UTC 2023,31,150760,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:22 UTC 2023,31,150765,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:24 UTC 2023,31,150773,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:25 UTC 2023,31,151036,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:27 UTC 2023,31,150773,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:28 UTC 2023,31,150764,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:29 UTC 2023,31,150757,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:31 UTC 2023,31,150781,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:32 UTC 2023,31,150761,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:34 UTC 2023,31,150776,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:35 UTC 2023,31,150753,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:37 UTC 2023,31,150761,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:38 UTC 2023,31,150768,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:56:39 UTC 2023,31,150761,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:41 UTC 2023,31,150772,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:42 UTC 2023,31,150765,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:43 UTC 2023,31,150757,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:45 UTC 2023,31,150793,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:46 UTC 2023,31,150761,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:48 UTC 2023,31,150773,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:49 UTC 2023,31,150757,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:50 UTC 2023,31,150760,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:52 UTC 2023,31,150744,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:56:53 UTC 2023,31,150729,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:55 UTC 2023,31,150724,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:56 UTC 2023,31,150745,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:57 UTC 2023,31,150724,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:56:59 UTC 2023,31,150745,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:00 UTC 2023,31,150725,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:02 UTC 2023,31,150728,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:03 UTC 2023,31,150744,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:04 UTC 2023,31,150725,4.42 MB (383.86 KB is purgeable),1516800
Thu Nov 23 10:57:06 UTC 2023,31,150749,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:57:07 UTC 2023,31,150733,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:09 UTC 2023,31,150732,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:10 UTC 2023,31,150749,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:11 UTC 2023,31,150733,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:13 UTC 2023,31,150745,4.42 MB (383.86 KB is purgeable),1516800
Thu Nov 23 10:57:14 UTC 2023,31,150737,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:16 UTC 2023,31,150758,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:17 UTC 2023,31,150778,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:18 UTC 2023,31,150855,4.42 MB (383.86 KB is purgeable),1516800
Thu Nov 23 10:57:20 UTC 2023,31,150810,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:21 UTC 2023,31,150795,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:23 UTC 2023,31,150794,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:24 UTC 2023,31,150815,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:25 UTC 2023,31,150795,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:57:27 UTC 2023,31,150811,4.42 MB (383.86 KB is purgeable),1804800
