frame_start,frame_end,frame_time,is_delayed
140632703,270838410284797,270838269652094,True
140632778,270838495938763,270838355305985,True
140632733,270838436907508,270838296274775,True
140625253,270828137192263,270827996567010,True
140621439,270823161340986,270823020719547,True
140621267,270823032895973,270822892274706,True
140622687,270824298747766,270824158125079,True
140632718,270838420557089,270838279924371,True
140632837,270838520719183,270838380086346,True
140622747,270824399555432,270824258932685,True
140622940,270824562230969,270824421608029,True
140622717,270824368994544,270824228371827,True
140622567,270824249546146,270824108923579,True
140620916,270822904118773,270822763497857,True
140622635,270824261258595,270824120635960,True
140632867,270838597711326,270838457078459,True
140633363,270839832654990,270839692021627,True
140632822,270838509392359,270838368759537,True
140622297,270823856544545,270823715922248,True
140622826,270824457997313,270824317374487,True
140622732,270824376832253,270824236209521,True
140622672,270824282554483,270824141931811,True
140619745,270822055508480,270821914888735,True
140632748,270838443126519,270838302493771,True
140622702,270824354616261,270824213993559,True
140623573,270825819997240,270825679373667,True
140632763,270838455881312,270838315248549,True
140632852,270838532051788,270838391418936,True
140632807,270838500755951,270838360123144,True
140619840,270822661669426,270822521049586,True
140619701,270822043473791,270821902854090,True
140622657,270824278654899,270824138032242,True
