frame_start,frame_end,frame_time,is_delayed
140930861,271304591227852,271304450296991,True
140931995,271305420369966,271305279437971,True
140932563,271305700764733,271305559832170,True
140934805,271308509344232,271308368409427,True
140943879,271321018970322,271320878026443,True
140933845,271306903779332,271306762845487,True
140933884,271306970502464,271306829568580,True
140933771,271306859234380,271306718300609,True
140943983,271321108193872,271320967249889,True
140933455,271306470896685,271306329963230,True
140943849,271320996656674,271320855712825,True
140933868,271306924612772,271306783678904,True
140943953,271321088597516,271320947653563,True
140933860,271306916823135,271306775889275,True
140933899,271306984543923,271306843610024,True
140933914,271306993357935,271306852424021,True
140943864,271321008347977,271320867404113,True
140934007,271307072496901,271306931562894,True
140936268,271310521658651,271310380722383,True
140944055,271321186571484,271321045627429,True
140933876,271306962639234,271306821705358,True
140932332,271305566142636,271305425210304,True
140943909,271321041455480,271320900511571,True
140933719,271306853204483,271306712270764,True
140944508,271322361879674,271322220935166,True
140930942,271305170187961,271305029257019,True
140933793,271306872565214,271306731631421,True
140933815,271306885456153,271306744522338,True
140943968,271321098067361,271320957123393,True
140943894,271321030527510,271320889583616,True
140933830,271306891004383,271306750070553,True
140930817,271304574008840,271304433078023,True
140943924,271321084533609,271320943589685,True
140943834,271320986432714,271320845488880,True
140934108,271307179641964,271307038707856,True
