datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 17:26:30 UTC 2023,33,176182,19.67 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 17:26:31 UTC 2023,33,169058,19.76 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:33 UTC 2023,33,167887,19.76 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:34 UTC 2023,33,204420,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:36 UTC 2023,33,172566,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:37 UTC 2023,33,168054,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:39 UTC 2023,33,168011,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:41 UTC 2023,33,168175,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:42 UTC 2023,33,168314,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:44 UTC 2023,33,169649,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:45 UTC 2023,33,169602,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:46 UTC 2023,33,169489,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:48 UTC 2023,33,169243,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:49 UTC 2023,33,169243,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:51 UTC 2023,33,169230,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:52 UTC 2023,33,169228,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:54 UTC 2023,33,169427,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:55 UTC 2023,33,169403,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:56 UTC 2023,33,169427,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1516800
Sun Nov 26 17:26:58 UTC 2023,33,169407,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:26:59 UTC 2023,33,169299,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:01 UTC 2023,33,169247,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:02 UTC 2023,33,168839,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:04 UTC 2023,33,168863,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:05 UTC 2023,33,168847,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:07 UTC 2023,33,168863,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:08 UTC 2023,33,168847,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:09 UTC 2023,33,168866,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:11 UTC 2023,33,168850,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:12 UTC 2023,33,168844,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:14 UTC 2023,33,168862,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:15 UTC 2023,33,168842,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:17 UTC 2023,33,168862,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:27:18 UTC 2023,33,168842,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:19 UTC 2023,33,168731,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:21 UTC 2023,33,168637,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:22 UTC 2023,33,168563,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:24 UTC 2023,33,168477,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:25 UTC 2023,33,168481,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:27 UTC 2023,33,168502,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:27:28 UTC 2023,33,168485,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:30 UTC 2023,33,167410,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:31 UTC 2023,33,167648,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:32 UTC 2023,33,167838,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:34 UTC 2023,33,167848,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:27:35 UTC 2023,33,167855,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:37 UTC 2023,33,167832,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:38 UTC 2023,33,167804,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:40 UTC 2023,33,168096,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:41 UTC 2023,33,167804,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:43 UTC 2023,33,167824,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:44 UTC 2023,33,167808,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:46 UTC 2023,33,167824,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:47 UTC 2023,33,167804,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:49 UTC 2023,33,167812,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:50 UTC 2023,33,167795,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1516800
Sun Nov 26 17:27:52 UTC 2023,33,167812,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:27:53 UTC 2023,33,167801,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:55 UTC 2023,33,167812,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:56 UTC 2023,33,167796,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:27:57 UTC 2023,33,167796,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:27:59 UTC 2023,33,167831,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 17:28:00 UTC 2023,33,167800,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:28:02 UTC 2023,33,167815,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:28:03 UTC 2023,33,167804,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 17:28:05 UTC 2023,33,167800,26.83 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
