frame_start,frame_end,frame_time,is_delayed
200857148,368045124637488,368044923780340,True
200870424,368064147570268,368063946699844,True
200869807,368062364492799,368062163622992,True
200879109,368078425827160,368078224948051,True
200869618,368062108854544,368061907984926,True
200879094,368078415247367,368078214368273,True
200869633,368062119084233,368061918214600,True
200879034,368078371453040,368078170574006,True
200879049,368078381277624,368078180398575,True
200879079,368078402825751,368078201946672,True
200879124,368078436767213,368078235888089,True
200869558,368062064694488,368061863824930,True
200860189,368047993993503,368047793133314,True
200879199,368078494500812,368078293621613,True
200879064,368078392358094,368078191479030,True
200858464,368046033045547,368045832187083,True
200858621,368046170732332,368045969873711,True
200869603,368062096994908,368061896125305,True
200869543,368062054199956,368061853330413,True
200869588,368062085826938,368061884957350,True
200860109,368047884802242,368047683942133,True
200869879,368062453145725,368062252275846,True
200879410,368078860315172,368078659435762,True
200859836,368047630302165,368047429442329,True
200869663,368062142057933,368061941188270,True
200879184,368078480854457,368078279975273,True
200864218,368054557567334,368054356703116,True
200869483,368062009954535,368061809085052,True
200869528,368062042952819,368061842083291,True
200879154,368078459033621,368078258154467,True
200869513,368062031982766,368061831113253,True
200869573,368062074506885,368061873637312,True
200869648,368062131389130,368061930519482,True
200859953,368047745781447,368047544921494,True
200858398,368045916437411,368045715579013,True
200879338,368078759231984,368078558352646,True
200857352,368045884671209,368045683813857,True
200879139,368078448966537,368078248087398,True
200880061,368080296910210,368080096030149,True
200861059,368049629113978,368049428252919,True
200869498,368062019541254,368061818671756,True
200879169,368078476763102,368078275883933,True
200857207,368045142037490,368044941180283,True
