frame_start,frame_end,frame_time,is_delayed
200369073,367282565845897,367282365476824,True
200369122,367284113863499,367283913494377,True
200366304,367276115188484,367275914822180,True
200366481,367276363566321,367276163199840,True
200369011,367282498950891,367282298581880,True
200369026,367282509972506,367282309603480,True
200366714,367278101433109,367277901066395,True
200364469,367271596991680,367271396627211,True
200345976,367245247738065,367245047392089,True
200366540,367277957499709,367277757133169,True
200366377,367276218672869,367276018306492,True
200366674,367278044738103,367277844371429,True
200364307,367271432741247,367271232376940,True
200366585,367277993172369,367277792805784,True
200369049,367282532346936,367282331977887,True
200369186,367284203146529,367284002777343,True
200366264,367274581620675,367274381254411,True
200367646,367279799588434,367279599220788,True
200366473,367276352184966,367276151818493,True
200369226,367284258524035,367284058154809,True
200344893,367244001564243,367243801219350,True
200369065,367282554685896,367282354316831,True
200366449,367276318784025,367276118417576,True
200369146,367284147312774,367283946943628,True
200366518,367277947536062,367277747169544,True
200348176,367248752104300,367248551756124,True
200364262,367271405826504,367271205462242,True
200369194,367284214115437,367284013746243,True
200368996,367282487579692,367282287210696,True
200364322,367271444543852,367271244179530,True
200366698,367278078526804,367277878160106,True
200369130,367284125103292,367283924734162,True
200366722,367278111801287,367277911434565,True
200369210,367284237132783,367284036763573,True
200369089,367284066580057,367283866210968,True
200343309,367243660181553,367243459838244,True
200366607,367278000343463,367277799976856,True
200366321,367276140760205,367275940393884,True
200366425,367276285325480,367276084959055,True
200366570,367277979848253,367277779481683,True
200366256,367274570209840,367274369843584,True
200366385,367276229696308,367276029329923,True
200369242,367284281355391,367284080986149,True
200369170,367284181179548,367283980810378,True
200366433,367276296469492,367276096103059,True
200366393,367276240797663,367276040431270,True
200366272,367274592790155,367274392423883,True
200369258,367284303565550,367284103196292,True
200364277,367271412291922,367271211927645,True
200345822,367245149139878,367244948794056,True
200344490,367243837299071,367243636954581,True
200364360,367271486811929,367271286447569,True
200366644,367278023748570,367277823381926,True
200369114,367284102725373,367283902356259,True
200366533,367277989602837,367277789236304,True
200366401,367276252119591,367276051753190,True
200369274,367284325310604,367284124941330,True
200366203,367274525128794,367274324762591,True
200343193,367242893377310,367242693034117,True
200364292,367271422782287,367271222417995,True
200366441,367276307650691,367276107284250,True
200366369,367276207884431,367276007518062,True
200366296,367276104774264,367275904407968,True
200344990,367244086888575,367243886543585,True
200366682,367278055800292,367277855433610,True
200369138,367284135610793,367283935241655,True
200347048,367247062253819,367246861906771,True
200366218,367274536849629,367274336483411,True
200364375,367271497972711,367271297608336,True
200366465,367276341060225,367276140693760,True
200369234,367284269986900,367284069617666,True
200369097,367284077421152,367283877052055,True
200366280,367274604147240,367274403780960,True
200368981,367282476044586,367282275675605,True
200369250,367284292165861,367284091796611,True
200366555,367277968640960,367277768274405,True
200366173,367274508741553,367274308375380,True
200366329,367276151599581,367275951233252,True
200369041,367282521288028,367282320918987,True
200366629,367278012251537,367277811884908,True
200369266,367284314114769,367284113745503,True
200364247,367271386235200,367271185870953,True
200366690,367278067371439,367277867004749,True
200366248,367274559160100,367274358793852,True
200346249,367245519838926,367245319492677,True
200369106,367284091555685,367283891186579,True
200366457,367276329976214,367276129609757,True
200366417,367276274093135,367276073726718,True
200343134,367242879243663,367242678900529,True
200366353,367276184794012,367275984427659,True
200366730,367278150012593,367277949645863,True
200369218,367284247800857,367284047431639,True
200366337,367276162658645,367275962292308,True
200366659,367278033340237,367277832973578,True
200366361,367276196627346,367275996260985,True
200366313,367276129086037,367275928719724,True
200366134,367274480278321,367274279912187,True
200369162,367284170108557,367283969739395,True
200369202,367284225606948,367284025237746,True
200369154,367284158167671,367283957798517,True
200364390,367271507784952,367271307420562,True
200366188,367274514184939,367274313818751,True
200346135,367245377459276,367245177113141,True
200366233,367274548742390,367274348376157,True
200366409,367276262815686,367276062449277,True
200364337,367271477783751,367271277419414,True
200344751,367243927656736,367243727311985,True
200366813,367278268792813,367278068426000,True
200368966,367282469665784,367282269296818,True
200369178,367284191720330,367283991351152,True
200366706,367278089311701,367277888944995,True
200369057,367282544240843,367282343871786,True
200366345,367276174293542,367275973927197,True
