frame_start,frame_end,frame_time,is_delayed
184505235,344103478658118,344103294152883,True
184505118,344102910365405,344102725860287,True
184506581,344103865694563,344103681187982,True
184507970,344105091464216,344104906956246,True
184508075,344105164818130,344104980310055,True
184508030,344105142433909,344104957925879,True
184505162,344102923340042,344102738834880,True
184508000,344105110902083,344104926394083,True
184508045,344105144321878,344104959813833,True
184508090,344105185205007,344105000696917,True
184508015,344105125511616,344104941003601,True
184507850,344105030240825,344104845732975,True
184507918,344105042217388,344104857709470,True
184506790,344103990647961,344103806141171,True
184507717,344104795230593,344104610722876,True
184508867,344106519384984,344106334876117,True
184510589,344109113490086,344108928979497,True
184506237,344103727203143,344103542696906,True
184507985,344105101092915,344104916584930,True
184508218,344105276167464,344105091659246,True
184507940,344105077413590,344104892905650,True
184508060,344105153495160,344104968987100,True
