frame_time
348483166523833
348478103045212
348480104058253
348479059360959
348479051274209
348478964730881
348479081519094
348478090037799
348479017692457
348478880448403
348478680773091
348480237392750
348479109735772
348478940526578
348480541323223
348480328626089
348483421505699
348479072802657
348478992893518
348478981493918
348478930031919
348480441170525
348479092708292
348479038140599
347959503002424
347959568557022
347959578966748
347959823900789
347958067437497
347958368714557
347959562229030
347959611931550
347959478747570
347959672531118
347958444386160
347959489594737
347958434266493
347959600818647
347961111969003
347958416324400
347958409506587
347959595829287
347957230036606
347958455566035
347959474459029
347957218221285
347959162727081
347963764923838
347957787251984
347958421771931
347438275470038
347436556415731
347437049083846
347437080736477
347435839898441
347437827678127
347435853966613
347437062951549
347437020566843
347437085442080
347443189039913
347439738818041
347436780801150
347437097283934
347438182467672
347440136977071
347437941556429
347438085976882
347439636222589
347437108958549
347437050938132
347182714059205
347182727837941
347182754348629
347182736769639
347183894421673
347181447245159
347183452880874
347183818244538
347182850954847
347182836817732
347183766838262
347183805554604
347182694602927
347182255649372
347182762052983
347182780669712
347183795829931
347183787757608
347182805662274
347185441402696
347182707135573
347188986965388
347183877571389
347184084800718
347183772849399
347182814191784
347183866912393
347182800546619
347183883312260
347183980733589
347182626036283
347182825369472
347182772606504
347181460548584
348613680293760
348612674404185
348612652676258
348612121526834
348612662689883
348612697575914
348612584413571
348612562837560
348612707001466
348612685589008
348613890635083
348612720971185
348613986683951
348612641109508
348612573979425
348612629227393
348612618005852
348613780623674
348611327444923
348612494554652
348615267488774
348611314327465
348618366399267
348612608276914
348612601461675
347699501980058
347700024496535
347697042706012
347698645654335
347698389956420
347699868612694
347699613184763
347698178904832
347698167334110
347699435101950
347696652277228
347697321005353
347699535188089
347698579266563
347698000364005
347695418247658
347697376005297
347699847654323
347698512531657
347698867445811
347699313626609
347700536522718
347700146761876
347695507006297
347697585218547
347698045369134
347700068855830
347696797960276
347691028470098
347696574885085
347699802306590
347700491680923
347697621989748
347697142662033
347700291946363
347695406489755
347695295591189
347698789552578
347697233205464
347700725830223
347698467883924
347698200013464
347695462924894
347691372931922
347700057723025
347699412802641
347699001008729
347698522574358
347698267525923
347700525339444
347695272979655
347697453795093
347698844713481
347697420377926
347698900243030
347699056947966
347697154206290
347696941674106
347698367325236
347698534376174
347697654942519
347699324619259
347699969011830
347698678771033
347697032121547
347695451553867
347697210473512
347698800716217
347700637265782
347699824783243
347699423870447
347699357815332
347697598528317
347698300956007
347697398224658
347697966275692
347698188716857
347698889622412
347700592696747
347697289833832
347698278666385
347698778793627
347700447854000
347699302371095
347698734957977
347700237028585
347699490504082
347700002750872
347699101442105
347700715263250
347700192013203
347699602079256
347698933954416
347700181186699
347698856358631
347698066117662
347698077863905
347697977981102
347696852560415
347697777449293
347697021320051
347696830961016
347699045384327
347699836548340
347699111881317
347697487579082
347696730492183
347698011767748
347697442751870
347696461954235
347699557625145
347699190657258
347698345220458
347697132479183
347696686852342
347697833038026
347697244136544
347695379106212
347695496039749
347698145039124
347700247238369
347696496218360
347698356236441
347699380032870
347697810230814
347700647874153
347696964948037
347697342582721
347700692594514
347696920689707
347699280236370
347700513937524
347697465312534
347699079525139
347698812293554
347698667632029
347696597118547
347696997495235
347699936873205
347696529902537
347698100170401
347700558771246
347698222533399
347700135677560
347698234095110
347700113935699
347698600500925
347697732801224
347697721938269
347695329535471
347700770153580
347699980474896
347699746992718
347695440581797
347700169197591
347700736970580
347697065427651
347698656553599
347700080048584
347697476420287
347699157724675
347700102462945
347700792171841
347699479429148
347697276485148
347698156256877
347698456107577
347699346907526
347695485115335
347696819661655
347698422623899
347698211743145
347697121354822
347699257325915
347696541120960
347699224511977
347699568621433
347698245248697
347697354087446
347696508108137
347700091066806
347696886734488
347698612969043
347695351476901
347700414582576
347700625333757
347698022266908
347699881053670
347699924502430
347700803826775
347696519261561
347696763717089
347695318329443
347691272331520
347698878234763
347697008604908
347700280467463
347697632573067
347699769518850
347699757779065
347697844731085
347700659173150
347699702381287
347700384267546
347700046962875
347696663399714
347696786090967
347698997068320
347699946640698
347699335344668
347700314438276
347697086533926
347700270474970
347700435955524
347698701205029
347697266078026
347696563939891
347695340491186
347699680987603
347696841828606
347698568524539
347700747821511
347696952706071
347696619813936
347700258680550
347699179489505
347696552624436
347699235649262
347696752987571
347699451275538
347700425238298
347696456666076
347700569964000
347697800824057
347698322776045
347700158618223
347697766508994
347698088579887
347699635157391
347699523986436
347696708304867
347697309503179
347700035962414
347699913098323
347700392115090
347699168143313
347698501767966
347695227225245
347699858818274
347695212235623
347700403298937
347700224631925
347689812051838
