frame_start,frame_end,frame_time,is_delayed
187179538,347828660920621,347828473741083,True
187175560,347823805999147,347823618823587,True
187178261,347826293883927,347826106705666,True
187178376,347826398537739,347826211359363,True
187177096,347824842624094,347824655446998,True
187176797,347824722344812,347824535168015,True
187178132,347826185058812,347825997880680,True
187179299,347828091487647,347827904308348,True
187175670,347824517176614,347824330000944,True
187177275,347824963381919,347824776204644,True
187175516,347823792575552,347823605400036,True
187177995,347826085999270,347825898821275,True
