frame_start,frame_end,frame_time,is_delayed
107685981,178240877633085,178240769947104,True
107688349,178243974576362,178243866888013,True
107697138,178256046706887,178255939009749,True
107684296,178240480701222,178240373016926,True
107684223,178239879868767,178239772184544,True
107687307,178242190285924,178242082598617,True
107697153,178256055815065,178255948117912,True
107687228,178242094392477,178241986705249,True
107697011,178255944723857,178255837026846,True
107697056,178255978044589,178255870347533,True
107685744,178240804809588,178240697123844,True
107697116,178256043816262,178255936119146,True
107697240,178256144953981,178256037256741,True
107685915,178240843790217,178240736104302,True
107697026,178255956181722,178255848484696,True
107685863,178240833638132,178240725952269,True
107697855,178257340124412,178257232426557,True
107685959,178240871603136,178240763917177,True
107684179,178239868133661,178239760449482,True
107687098,178241997966582,178241890279484,True
107686937,178241852729849,178241745042912,True
107697086,178256000238237,178255892541151,True
107697101,178256011571728,178255903874627,True
107685937,178240861394594,178240753708657,True
107685400,178240727869997,178240620184597,True
107686003,178240888689388,178240781003385,True
107687952,178243427024693,178243319336741,True
107697041,178255966961932,178255859264891,True
107697071,178255990427976,178255882730905,True
107697168,178256067464077,178255959766909,True
