frame_start,frame_end,frame_time,is_delayed
108223343,178988585806424,178988477583081,True
108224116,178989628155330,178989519931214,True
108222315,178987502565014,178987394342699,True
108222109,178987428289590,178987320067481,True
108222300,178987490913659,178987382691359,True
108222330,178987513134547,178987404912217,True
108223183,178988483989487,178988375766304,True
108223289,178988517145532,178988408922243,True
108223373,178988616392729,178988508169356,True
108223319,178988536868451,178988428645132,True
108223327,178988571196215,178988462972888,True
108222270,178987467609542,178987359387272,True
108222255,178987456344749,178987348122494,True
108222285,178987479406106,178987371183821,True
108226232,178992737714755,178992629488523,True
108220384,178986294624165,178986186403781,True
108222232,178987446489644,178987338267412,True
108220450,178987076939920,178986968719470,True
108223274,178988506133864,178988397910590,True
108223466,178988686138257,178988577914791,True
108223304,178988528290689,178988420067385,True
108223252,178988496167457,178988387944205,True
108220340,178986280081195,178986171860855,True
108223044,178988246421755,178988138198711,True
108223573,178988781010558,178988672786985,True
108223358,178988592087102,178988483863744,True
108221773,178987303541140,178987195319367,True
