datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 12:56:34 UTC 2023,31,157962,4.14 MB (94.84 KB is purgeable),1804800
Fri Nov 24 12:56:35 UTC 2023,31,171700,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:37 UTC 2023,31,175315,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:38 UTC 2023,31,162642,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:40 UTC 2023,31,161539,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:41 UTC 2023,31,149171,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:43 UTC 2023,31,149021,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:44 UTC 2023,31,149025,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:46 UTC 2023,31,149597,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:47 UTC 2023,31,149545,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:48 UTC 2023,31,150855,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:50 UTC 2023,31,150795,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:51 UTC 2023,31,150591,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:52 UTC 2023,31,150579,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:54 UTC 2023,31,150575,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:55 UTC 2023,31,150367,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:56 UTC 2023,31,150379,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:58 UTC 2023,31,150375,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:56:59 UTC 2023,31,150583,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:00 UTC 2023,31,150571,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:02 UTC 2023,31,150578,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:03 UTC 2023,31,150495,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:05 UTC 2023,31,150435,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:06 UTC 2023,31,150079,4.16 MB (111.86 KB is purgeable),1651200
Fri Nov 24 12:57:07 UTC 2023,31,150059,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:09 UTC 2023,31,150063,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:10 UTC 2023,31,150083,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:11 UTC 2023,31,150052,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:13 UTC 2023,31,150049,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:14 UTC 2023,31,150069,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:15 UTC 2023,31,150049,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:17 UTC 2023,31,150069,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:18 UTC 2023,31,150049,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:20 UTC 2023,31,150061,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:21 UTC 2023,31,150077,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:22 UTC 2023,31,150065,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:24 UTC 2023,31,149957,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:25 UTC 2023,31,149981,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:26 UTC 2023,31,149957,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:28 UTC 2023,31,149957,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:29 UTC 2023,31,149969,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:30 UTC 2023,31,149957,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:32 UTC 2023,31,149957,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:33 UTC 2023,31,149079,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:35 UTC 2023,31,149071,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:36 UTC 2023,31,149083,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:37 UTC 2023,31,148862,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:39 UTC 2023,31,148862,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:40 UTC 2023,31,148882,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:42 UTC 2023,31,148874,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:43 UTC 2023,31,149170,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:44 UTC 2023,31,149150,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:46 UTC 2023,31,148878,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:47 UTC 2023,31,148894,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:48 UTC 2023,31,148882,4.16 MB (111.86 KB is purgeable),1516800
Fri Nov 24 12:57:50 UTC 2023,31,148870,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:51 UTC 2023,31,148894,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:53 UTC 2023,31,148878,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:54 UTC 2023,31,148869,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:55 UTC 2023,31,148882,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:57 UTC 2023,31,148854,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:58 UTC 2023,31,148866,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:57:59 UTC 2023,31,148854,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:01 UTC 2023,31,148854,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:02 UTC 2023,31,148877,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:04 UTC 2023,31,148870,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:05 UTC 2023,31,148850,4.16 MB (111.86 KB is purgeable),1651200
Fri Nov 24 12:58:06 UTC 2023,31,148846,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:08 UTC 2023,31,148850,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:09 UTC 2023,31,148830,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:10 UTC 2023,31,148817,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:12 UTC 2023,31,148817,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:13 UTC 2023,31,148834,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:15 UTC 2023,31,148818,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:16 UTC 2023,31,148818,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:17 UTC 2023,31,148814,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:19 UTC 2023,31,148818,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:20 UTC 2023,31,148822,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:21 UTC 2023,31,148810,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:23 UTC 2023,31,148810,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:24 UTC 2023,31,148826,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:26 UTC 2023,31,148818,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:27 UTC 2023,31,148822,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:28 UTC 2023,31,148834,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:30 UTC 2023,31,148810,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:31 UTC 2023,31,148810,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:32 UTC 2023,31,148826,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:34 UTC 2023,31,148915,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:35 UTC 2023,31,148935,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:36 UTC 2023,31,149015,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:38 UTC 2023,31,148947,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:39 UTC 2023,31,148991,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:40 UTC 2023,31,148983,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:42 UTC 2023,31,148971,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:43 UTC 2023,31,148991,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 12:58:45 UTC 2023,31,148971,4.16 MB (111.86 KB is purgeable),1804800
