device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4439.0,10955.636042402826,2.9823982944720004,2.9877597537448057,0.04863206839222615
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4439.0,10415.178010471203,2.8440171681535,2.8442064006202052,0.04623297518848169
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4439.0,4520.413793103448,0.9082838320850001,0.9103356353899312,0.028959301268965523
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4439.0,7047.473684210527,0.9835485907840003,0.9873772656650526,0.03128373568421052
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4439.0,12228.312925170068,1.70089287292,1.7025929353931157,0.05428148107482993
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4439.0,-4539.170068027211,2.1637757503739996,2.1685305205414283,0.06890786528571428
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4439.0,8519.534270650263,3.0577988377420002,3.0601207715208947,0.049796116894551844
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4439.0,13578.957820738136,3.7036528340009998,3.7048048678554295,0.0602769937662566
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4439.0,12307.830155979203,3.3770173887354997,3.3768465839203055,0.054634458062391686
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4439.0,13455.724077328647,3.6705666298675,3.671899240545123,0.05972995917926186
