datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 09:02:43 UTC 2023,35,163877,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 09:02:44 UTC 2023,35,167770,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:46 UTC 2023,35,173338,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:47 UTC 2023,35,161371,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:49 UTC 2023,35,156211,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:50 UTC 2023,35,155997,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:52 UTC 2023,35,155513,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:53 UTC 2023,35,155598,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:55 UTC 2023,35,155530,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:56 UTC 2023,35,155510,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:58 UTC 2023,35,156766,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:02:59 UTC 2023,35,156759,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:01 UTC 2023,35,156535,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:02 UTC 2023,35,156547,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:03 UTC 2023,35,156463,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:05 UTC 2023,35,156467,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:06 UTC 2023,35,156458,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:08 UTC 2023,35,156571,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:09 UTC 2023,35,156594,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:11 UTC 2023,35,156571,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:12 UTC 2023,35,156667,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:13 UTC 2023,35,156694,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:15 UTC 2023,35,156693,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:16 UTC 2023,35,156710,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:17 UTC 2023,35,156321,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:19 UTC 2023,35,156333,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:20 UTC 2023,35,156317,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:22 UTC 2023,35,156317,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:23 UTC 2023,35,156334,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:24 UTC 2023,35,156318,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 09:03:26 UTC 2023,35,156318,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:27 UTC 2023,35,156338,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:29 UTC 2023,35,156325,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:30 UTC 2023,35,156334,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:32 UTC 2023,35,156326,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:33 UTC 2023,35,156333,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 09:03:34 UTC 2023,35,156326,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:36 UTC 2023,35,156333,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:37 UTC 2023,35,156325,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:39 UTC 2023,35,156317,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:40 UTC 2023,35,156341,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:42 UTC 2023,35,156318,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:43 UTC 2023,35,155253,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:44 UTC 2023,35,155169,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:46 UTC 2023,35,154989,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:47 UTC 2023,35,155243,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 09:03:49 UTC 2023,35,155246,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:50 UTC 2023,35,155127,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:51 UTC 2023,35,155115,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:53 UTC 2023,35,155382,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:54 UTC 2023,35,155110,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 09:03:56 UTC 2023,35,155111,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:03:57 UTC 2023,35,155135,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 09:03:58 UTC 2023,35,155115,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:00 UTC 2023,35,155114,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:01 UTC 2023,35,155123,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:03 UTC 2023,35,155118,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:04 UTC 2023,35,155130,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:06 UTC 2023,35,155118,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:07 UTC 2023,35,155130,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:08 UTC 2023,35,155118,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:10 UTC 2023,35,155115,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:11 UTC 2023,35,155135,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:13 UTC 2023,35,155126,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 09:04:14 UTC 2023,35,155126,4.16 MB (111.86 KB is purgeable),1804800
