datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 19:18:04 UTC 2023,33,182985,19.57 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 19:18:05 UTC 2023,33,177945,19.67 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:07 UTC 2023,33,218680,19.67 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:08 UTC 2023,27,182332,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:10 UTC 2023,27,173670,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:11 UTC 2023,27,172135,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:13 UTC 2023,27,181715,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:14 UTC 2023,27,191858,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:16 UTC 2023,27,190075,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:17 UTC 2023,27,190944,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:19 UTC 2023,27,190152,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:20 UTC 2023,27,190164,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:22 UTC 2023,27,190489,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:23 UTC 2023,27,190060,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:25 UTC 2023,27,190172,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:26 UTC 2023,27,190176,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:27 UTC 2023,27,190312,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:29 UTC 2023,27,190340,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:30 UTC 2023,27,190056,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:32 UTC 2023,27,190056,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:33 UTC 2023,27,189796,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:35 UTC 2023,27,189425,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:36 UTC 2023,27,189421,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:38 UTC 2023,27,189429,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 19:18:39 UTC 2023,27,188956,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:41 UTC 2023,27,188981,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:42 UTC 2023,27,188953,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:43 UTC 2023,27,188961,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:45 UTC 2023,27,188937,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:46 UTC 2023,27,188945,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:48 UTC 2023,27,188966,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sun Nov 26 19:18:49 UTC 2023,27,188945,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:50 UTC 2023,27,188969,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:52 UTC 2023,27,188953,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:53 UTC 2023,27,188961,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:55 UTC 2023,27,188905,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 19:18:56 UTC 2023,27,188913,25.82 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
