device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,2136.0,4443.0,11346.403897254208,6.069701954433,6.071125893041718,0.050412072515500436
pixel5g,com-chrome-canary,1,100.0,4169000.0,2136.0,4443.0,11372.175950486295,6.0773447541599985,6.0807220522398335,0.050526577748010615
pixel5g,com-chrome-canary,2,100.0,4169000.0,2136.0,4443.0,12445.892511013215,6.671410782154499,6.671539869348559,0.055297100426431704
pixel5g,com-chrome-canary,3,100.0,4169000.0,2136.0,4443.0,12373.166164442531,13.565201691715497,13.568677069440335,0.05497397726861816
pixel5g,com-chrome-canary,4,100.0,4169000.0,2136.0,4443.0,12625.497398091935,13.844120164852498,13.844996199227715,0.05609508493972245
pixel5g,com-chrome-canary,5,100.0,4169000.0,2136.0,4443.0,12263.329214474845,6.5658389797005,6.564960244150664,0.05448597169991173
pixel5g,com-chrome-canary,6,100.0,4169000.0,2136.0,4443.0,9310.28276481149,4.9707366031769995,4.98351901239082,0.04136558632405744
pixel5g,com-chrome-canary,7,100.0,4169000.0,2136.0,4443.0,12670.930396475771,6.780383858834999,6.781248359591973,0.056296943751541845
pixel5g,com-chrome-canary,8,100.0,4169000.0,2136.0,4443.0,13064.784520668425,7.007513051182499,7.008401034369445,0.05804683762532981
pixel5g,com-chrome-canary,9,100.0,4169000.0,2136.0,4443.0,12634.023788546256,6.774517468254,6.774575604873769,0.05613296769251101
