frame_start,frame_end,frame_time,is_delayed
112494268,185031643054207,185031530559939,True
112494335,185031682575357,185031570081022,True
112494467,185031833355737,185031720861270,True
112494187,185031623922539,185031511428352,True
112494246,185031629801966,185031517307720,True
112493984,185031313761518,185031201267534,True
112492917,185030214670940,185030102178023,True
112495358,185033434119177,185033321623819,True
112494343,185031737287602,185031624793259,True
112492671,185030133383953,185030020891282,True
112491239,185029191928286,185029079437047,True
112491393,185029963055238,185029850563845,True
112494305,185031659389990,185031546895685,True
112494366,185031753523333,185031641028967,True
112494290,185031655545042,185031543050752,True
112494320,185031676045721,185031563551401,True
112494568,185031936712518,185031824217950,True
112493044,185030310720324,185030198227280,True
112497642,185036861373321,185036748875679,True
112491298,185029208584954,185029096093656,True
