frame_start,frame_end,frame_time,is_delayed
112054805,184419526348750,184419414293945,True
112057775,184421959677325,184421847619550,True
112056968,184421023641815,184420911584847,True
112057072,184421038763588,184420926706516,True
112054893,184420312844974,184420200790081,True
112057050,184421033211712,184420921154662,True
112057094,184421054521089,184420942463995,True
112057864,184422100464683,184421988406819,True
112058028,184422237710426,184422125652398,True
112057892,184422115300205,184422003242313,True
112056202,184420717588504,184420605532302,True
112058768,184423654539265,184423542480497,True
112054761,184419509218123,184419397163362,True
112060302,184425934597565,184425822537263,True
112057811,184422061453325,184421949395514,True
112057701,184421930216541,184421818158840,True
112056722,184420958629153,184420846572431,True
112057490,184421606642186,184421494584696,True
