device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4442.0,12532.91373801917,3.768039699928001,3.771556977736575,0.05567120282428115
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4442.0,10642.464968152866,3.1950569716289996,3.197554546011121,0.047273829388535034
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4442.0,10168.54109589041,1.4155151471290002,1.4198768128896573,0.045168659547945196
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4442.0,11889.044217687075,1.655395355966,1.656262797522163,0.05281113441496598
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4442.0,10037.11717495987,3.0393801543300003,3.0401980066785104,0.04458487449117175
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4442.0,12194.6873015873,3.6650366094700004,3.6632735047976226,0.054168800993650804
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4442.0,13980.372611464969,4.221932819112,4.22602257110081,0.06210081514012739
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4442.0,14535.6624,4.363472549420999,4.3655318858906496,0.06456741238080001
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4442.0,13952.92088607595,4.196399623431,4.196713555286684,0.061978874575949375
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4442.0,14193.284578696343,4.257430877769,4.25904799643874,0.06304657009856915
