datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 18:52:56 UTC 2023,29,162153,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 18:52:58 UTC 2023,29,153574,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:52:59 UTC 2023,29,160079,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:01 UTC 2023,29,163294,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:03 UTC 2023,29,156569,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:04 UTC 2023,29,156565,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:06 UTC 2023,29,155512,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:07 UTC 2023,29,155655,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:08 UTC 2023,29,155695,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:10 UTC 2023,29,155691,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:11 UTC 2023,29,156951,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:13 UTC 2023,29,156927,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:14 UTC 2023,29,156863,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:15 UTC 2023,29,156871,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:17 UTC 2023,29,156851,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:18 UTC 2023,29,156843,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:19 UTC 2023,29,156919,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:21 UTC 2023,29,156966,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:22 UTC 2023,29,156987,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:24 UTC 2023,29,156961,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:25 UTC 2023,29,156905,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:26 UTC 2023,29,157045,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:28 UTC 2023,29,156645,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 18:53:29 UTC 2023,29,156657,4.16 MB (111.86 KB is purgeable),1804800
