datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 20:36:35 UTC 2023,13,162528,19.76 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 20:36:36 UTC 2023,13,166028,19.85 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:38 UTC 2023,13,196740,19.85 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:40 UTC 2023,44,180274,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:41 UTC 2023,44,161569,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:43 UTC 2023,44,160755,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:45 UTC 2023,75,162232,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:47 UTC 2023,75,162184,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:48 UTC 2023,75,162099,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:50 UTC 2023,75,163382,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:51 UTC 2023,75,163283,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:52 UTC 2023,75,163382,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:54 UTC 2023,75,163202,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:55 UTC 2023,75,163286,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:57 UTC 2023,61,163058,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:36:58 UTC 2023,61,163077,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:37:00 UTC 2023,61,163197,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
Sun Nov 26 20:37:01 UTC 2023,61,163080,27.12 KB (0.00 bytes is purgeable),4.18 MB (136.12 KB is purgeable),1804800
