datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 13:06:38 UTC 2023,30,153589,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 13:06:39 UTC 2023,30,151471,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:41 UTC 2023,30,175601,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:42 UTC 2023,30,148701,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:44 UTC 2023,30,147997,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:46 UTC 2023,30,147265,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:47 UTC 2023,30,146628,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:49 UTC 2023,30,146636,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:50 UTC 2023,30,146591,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:51 UTC 2023,30,146867,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:53 UTC 2023,30,148047,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:54 UTC 2023,30,148007,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:55 UTC 2023,30,147707,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:57 UTC 2023,30,147710,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:58 UTC 2023,30,147727,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:06:59 UTC 2023,30,147714,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:01 UTC 2023,30,147715,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:02 UTC 2023,30,147899,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:03 UTC 2023,30,147895,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:05 UTC 2023,30,147915,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:06 UTC 2023,30,147903,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:07 UTC 2023,30,147938,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:09 UTC 2023,30,147886,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:07:10 UTC 2023,30,147875,4.16 MB (111.86 KB is purgeable),1804800
