frame_start,frame_end,frame_time,is_delayed
62954205,91954958189831,91954895235626,True
62951724,91951555377825,91951492426101,True
62952696,91952546421518,91952483468822,True
62951633,91951501182455,91951438230822,True
62951694,91951534600532,91951471648838,True
62951679,91951522579489,91951459627810,True
62952748,91952579574229,91952516621481,True
62952911,91952784318156,91952721365245,True
62951115,91951325776292,91951262825177,True
62952674,91952536084798,91952473132124,True
62951709,91951545231991,91951482280282,True
62952787,91952668745228,91952605792441,True
62952733,91952571882927,91952508930194,True
62952763,91952595000221,91952532047458,True
62951466,91951475643026,91951412691560,True
62953622,91954105284381,91954042330759,True
62949891,91950422734535,91950359784644,True
62952718,91952557671415,91952494718697,True
62951664,91951511289540,91951448337876,True
62952509,91952338022122,91952275069613,True
62949971,91951081480539,91951018530568,True
62949847,91950410294274,91950347344427,True
62952771,91952610675691,91952547722920,True
62952622,91952532451308,91952469498686,True
62952779,91952617921421,91952554968642,True
