frame_start,frame_end,frame_time,is_delayed
62405325,91191818206828,91191755801503,True
62405101,91191615998423,91191553593322,True
62405211,91191684843169,91191622437958,True
62402319,91190019655191,91189957252872,True
62404226,91190649271816,91190586867590,True
62402224,91189347612520,91189285210296,True
62402180,91189335945904,91189273543724,True
62403534,91190332891003,91190270487469,True
62403975,91190558924932,91190496520957,True
62406176,91193362105628,91193299699452,True
62404967,91191473432055,91191411027088,True
62406001,91193135638991,91193073232990,True
