device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4449.0,11823.24061990212,6.86378528715,6.867243759162696,0.05260159751794454
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4449.0,12789.433685923515,7.427890182612,7.428888867590041,0.05690019046867372
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4449.0,13732.287234042553,7.9718047308255,7.97447890909883,0.06109494590425532
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4449.0,13479.058919803601,7.822785649336501,7.825867474013911,0.059968333134206214
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4449.0,12932.166949872557,14.417508096136501,14.418438886873261,0.057535210759983
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4449.0,12984.788101059496,7.545272849980501,7.545540027200673,0.057769322261613694
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4449.0,13515.856091578087,7.847252833632001,7.850118047661802,0.06013204375143091
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4449.0,13895.272354388844,8.063117552852999,8.064056781224751,0.06182006670467596
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4449.0,13535.476109936575,15.091095905566501,15.09247038653515,0.06021933321310783
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4449.0,13685.910728910729,7.940105890561501,7.944624947126236,0.060888616832923834
