frame_start,frame_end,frame_time,is_delayed
190711252,353003674903915,353003484192663,True
190712388,353004762511523,353004571799135,True
190712210,353004599857288,353004409145078,True
190712358,353004742445740,353004551733382,True
190712285,353004709250320,353004518538035,True
190712464,353004861259293,353004670546829,True
190712603,353004971418731,353004780706128,True
190712441,353004809341059,353004618628618,True
190713647,353006783539120,353006592825473,True
190712373,353004757492877,353004566780504,True
190709499,353002664981731,353002474272232,True
190711340,353003712225794,353003521514454,True
190710677,353003515361972,353003324651295,True
190709638,353003270944552,353003080234914,True
190712456,353004814158039,353004623445583,True
190713320,353006305388812,353006114675492,True
190713399,353006415496063,353006224782664,True
190711043,353003617838753,353003427127710,True
190716270,353010457627143,353010266910873,True
190711384,353003734290639,353003543579255,True
190711318,353003702621001,353003511909683,True
190711296,353003690926052,353003500214756,True
190712321,353004723880894,353004533168573,True
190712426,353004791734495,353004601022069,True
190711274,353003679857092,353003489145818,True
190711362,353003729280587,353003538569225,True
190711406,353003756933402,353003566221996,True
190709543,353002676545951,353002485836408,True
190712403,353004785406317,353004594693914,True
190711185,353003659540580,353003468829395,True
