frame_start,frame_end,frame_time,is_delayed
191274943,353789673646694,353789482371751,True
191276817,353790869130355,353790677853538,True
191276795,353790858691604,353790667414809,True
191275016,353790412984737,353790221709721,True
191277679,353791951446869,353791760169190,True
191276839,353790881442648,353790690165809,True
191278609,353793496740929,353793305462320,True
191277916,353792171654339,353791980376423,True
191279366,353794577215360,353794385935994,True
191276528,353790822681601,353790631405073,True
191276237,353790606161735,353790414885498,True
191274899,353789662179350,353789470904451,True
191277809,353792038245836,353791846968027,True
191277549,353791811508574,353791620231025,True
191276883,353790903977546,353790712700663,True
191276861,353790891887962,353790700611101,True
191276764,353790849477176,353790658200412,True
