datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 12:35:42 UTC 2023,32,150515,4.41 MB (366.84 KB is purgeable),1804800
Thu Nov 23 12:35:43 UTC 2023,32,142117,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:45 UTC 2023,32,152571,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:46 UTC 2023,32,147084,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:47 UTC 2023,32,146907,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:49 UTC 2023,32,145279,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:51 UTC 2023,32,145339,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:52 UTC 2023,32,145464,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:54 UTC 2023,32,145368,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:55 UTC 2023,32,145368,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:57 UTC 2023,32,146775,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:58 UTC 2023,32,146733,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:35:59 UTC 2023,32,146585,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:01 UTC 2023,32,146581,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:02 UTC 2023,32,146456,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:04 UTC 2023,32,146469,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:05 UTC 2023,32,146461,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:06 UTC 2023,32,146661,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:08 UTC 2023,32,146689,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:09 UTC 2023,32,146689,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:11 UTC 2023,32,146733,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:12 UTC 2023,32,146696,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:13 UTC 2023,32,146692,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:15 UTC 2023,32,146711,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:16 UTC 2023,32,146308,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:18 UTC 2023,32,146328,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:19 UTC 2023,32,146311,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:20 UTC 2023,32,146313,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:22 UTC 2023,32,146331,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:23 UTC 2023,32,146315,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:25 UTC 2023,32,146336,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:26 UTC 2023,32,146332,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 12:36:28 UTC 2023,32,146344,4.44 MB (400.88 KB is purgeable),1804800
