device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,9765.0,4447.0,11832.862745098038,6.881936021402002,6.881477355554902,0.05262074062745098
pixel5g,com-chrome-canary,1,100.0,4169000.0,9765.0,4447.0,10742.78565607172,6.232212718527501,6.230815411951956,0.047773167812550935
pixel5g,com-chrome-canary,2,100.0,4169000.0,9765.0,4447.0,11657.79291204099,12.993958499145,12.993574754597434,0.051842205079846285
pixel5g,com-chrome-canary,3,100.0,4169000.0,9765.0,4447.0,11616.756295694557,6.7435405764185,6.744382464350795,0.05165971524695371
pixel5g,com-chrome-canary,4,100.0,4169000.0,9765.0,4447.0,11470.845792396412,12.774469534405998,12.77301512848975,0.05101085123878685
pixel5g,com-chrome-canary,5,100.0,4169000.0,9765.0,4447.0,12387.251839738348,7.1871825550725,7.186313426743815,0.05508610893131642
pixel5g,com-chrome-canary,6,100.0,4169000.0,9765.0,4447.0,10721.028455284553,6.222633420263001,6.221342879333013,0.047676413540650414
pixel5g,com-chrome-canary,7,100.0,4169000.0,9765.0,4447.0,11814.34693877551,6.8599419665325,6.859203459640736,0.0525384008367347
pixel5g,com-chrome-canary,8,100.0,4169000.0,9765.0,4447.0,11923.696078431372,6.924486140327001,6.926613486072256,0.05302467646078432
pixel5g,com-chrome-canary,9,100.0,4169000.0,9765.0,4447.0,11481.61982128351,6.668022534053501,6.66771284649256,0.05105876334524777
